screenshot_id;side;slot;avatar_file;name_file;visual_hero_uid;visual_hero_name;visual_status;visual_similarity;visual_margin;ocr_text;ocr_confidence;ocr_status;ocr_matched_hero_uid;ocr_matched_hero_name;ocr_matched_alias;ocr_match_method;ocr_match_score;ocr_alias_key;ocr_cleaned_alias_key;decision;final_hero_uid;final_hero_name;review_required
24068;L;3;24068_Screenshot_20260206_233816_Hero_Wars__L3.png;24068_Screenshot_20260206_233816_Hero_Wars__L3.png;HW_HERO_0039;Oya;ACCEPTED;0.956481;0.088039;Ova;0.5697040412600936;LOW;;;;NO_MATCH;0.0;ova;;VISUAL_ONLY;HW_HERO_0039;Oya;0
24068;L;4;24068_Screenshot_20260206_233816_Hero_Wars__L4.png;24068_Screenshot_20260206_233816_Hero_Wars__L4.png;HW_HERO_0048;Somna;ACCEPTED;0.966667;0.100061;Somna;0.9998673586683184;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
24068;L;5;24068_Screenshot_20260206_233816_Hero_Wars__L5.png;24068_Screenshot_20260206_233816_Hero_Wars__L5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.903331;0.106257;Astaroth;0.9970314315844149;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
24068;R;1;24068_Screenshot_20260206_233816_Hero_Wars__R1.png;24068_Screenshot_20260206_233816_Hero_Wars__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.957163;0.09029;Kavla;0.9986553225133841;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
24068;R;2;24068_Screenshot_20260206_233816_Hero_Wars__R2.png;24068_Screenshot_20260206_233816_Hero_Wars__R2.png;HW_HERO_0040;Peech;ACCEPTED;0.959314;0.072673;Peech;0.9999954151654696;HIGH;HW_HERO_0040;Peech;Peech;EXACT_ALIAS;1.0;peech;peech;CONFIRMED;HW_HERO_0040;Peech;0
24068;R;3;24068_Screenshot_20260206_233816_Hero_Wars__R3.png;24068_Screenshot_20260206_233816_Hero_Wars__R3.png;HW_HERO_0048;Somna;ACCEPTED;0.96817;0.099573;Somna;0.9998738628334873;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
24068;R;4;24068_Screenshot_20260206_233816_Hero_Wars__R4.png;24068_Screenshot_20260206_233816_Hero_Wars__R4.png;HW_HERO_0001;Aidan;ACCEPTED;0.972157;0.095386;Aidan;0.9999584165262497;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
24068;R;5;24068_Screenshot_20260206_233816_Hero_Wars__R5.png;24068_Screenshot_20260206_233816_Hero_Wars__R5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.903463;0.104151;Astaroth;0.9924602544093649;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
24170;L;1;24170_IMG_0104__L1.png;24170_IMG_0104__L1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.972503;0.089601;Yasmine;0.6344377047372805;MEDIUM;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
24170;L;2;24170_IMG_0104__L2.png;24170_IMG_0104__L2.png;HW_HERO_0046;Sébastien;ACCEPTED;0.971217;0.093014;Sebastian;0.9999582365761783;HIGH;HW_HERO_0046;Sébastien;Sebastian;EXACT_ALIAS;1.0;sebastian;sebastian;CONFIRMED;HW_HERO_0046;Sébastien;0
24170;L;3;24170_IMG_0104__L3.png;24170_IMG_0104__L3.png;HW_HERO_0024;Julius;ACCEPTED;0.966309;0.127969;Julius;0.9999976153169164;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
24170;L;4;24170_IMG_0104__L4.png;24170_IMG_0104__L4.png;HW_HERO_0056;Isaac;ACCEPTED;0.954668;0.125399;Isaac;0.9998061019825004;HIGH;HW_HERO_0056;Isaac;Isaac;EXACT_ALIAS;1.0;isaac;isaac;CONFIRMED;HW_HERO_0056;Isaac;0
24170;L;5;24170_IMG_0104__L5.png;24170_IMG_0104__L5.png;HW_HERO_0023;Juge;ACCEPTED;0.973138;0.124295;Judge;0.8501285548261087;HIGH;HW_HERO_0023;Juge;Judge;EXACT_ALIAS;1.0;judge;judge;CONFIRMED;HW_HERO_0023;Juge;0
24170;R;1;24170_IMG_0104__R1.png;24170_IMG_0104__R1.png;HW_HERO_0052;Yasmine;ACCEPTED;0.945977;0.060319;Yasmine;0.9338932103902547;HIGH;HW_HERO_0052;Yasmine;Yasmine;EXACT_ALIAS;1.0;yasmine;yasmine;CONFIRMED;HW_HERO_0052;Yasmine;0
24170;R;2;24170_IMG_0104__R2.png;24170_IMG_0104__R2.png;HW_HERO_0045;Satori;ACCEPTED;0.960345;0.055015;Satori;0.999974790428455;HIGH;HW_HERO_0045;Satori;Satori;EXACT_ALIAS;1.0;satori;satori;CONFIRMED;HW_HERO_0045;Satori;0
24170;R;3;24170_IMG_0104__R3.png;24170_IMG_0104__R3.png;HW_HERO_0053;Ziri;ACCEPTED;0.940243;0.078135;Ziri;0.9999763369560242;HIGH;HW_HERO_0053;Ziri;Ziri;EXACT_ALIAS;1.0;ziri;ziri;CONFIRMED;HW_HERO_0053;Ziri;0
24170;R;4;24170_IMG_0104__R4.png;24170_IMG_0104__R4.png;HW_HERO_0054;Amira;ACCEPTED;0.98434;0.137942;Amira;0.9999642808746539;HIGH;HW_HERO_0054;Amira;Amira;EXACT_ALIAS;1.0;amira;amira;CONFIRMED;HW_HERO_0054;Amira;0
24170;R;5;24170_IMG_0104__R5.png;24170_IMG_0104__R5.png;HW_HERO_0030;Lian;ACCEPTED;0.947677;0.066251;Lian;0.9996343851089478;HIGH;HW_HERO_0030;Lian;Lian;EXACT_ALIAS;1.0;lian;lian;CONFIRMED;HW_HERO_0030;Lian;0
24343;L;1;24343_Screenshot_20260212_003717_Hero_Wars__L1.png;24343_Screenshot_20260212_003717_Hero_Wars__L1.png;HW_HERO_0045;Satori;ACCEPTED;0.984093;0.101425;Satori;0.9999436919378198;HIGH;HW_HERO_0045;Satori;Satori;EXACT_ALIAS;1.0;satori;satori;CONFIRMED;HW_HERO_0045;Satori;0
24343;L;2;24343_Screenshot_20260212_003717_Hero_Wars__L2.png;24343_Screenshot_20260212_003717_Hero_Wars__L2.png;HW_HERO_0030;Lian;ACCEPTED;0.963489;0.078829;Lian;0.9997204542160034;HIGH;HW_HERO_0030;Lian;Lian;EXACT_ALIAS;1.0;lian;lian;CONFIRMED;HW_HERO_0030;Lian;0
24343;L;3;24343_Screenshot_20260212_003717_Hero_Wars__L3.png;24343_Screenshot_20260212_003717_Hero_Wars__L3.png;HW_HERO_0006;Céleste;ACCEPTED;0.943392;0.046614;Céleste;0.9990407707565502;HIGH;HW_HERO_0006;Céleste;Céleste;EXACT_ALIAS;1.0;celeste;celeste;CONFIRMED;HW_HERO_0006;Céleste;0
24343;L;4;24343_Screenshot_20260212_003717_Hero_Wars__L4.png;24343_Screenshot_20260212_003717_Hero_Wars__L4.png;HW_HERO_0054;Amira;ACCEPTED;0.982363;0.112489;Amira;0.9163686871006572;HIGH;HW_HERO_0054;Amira;Amira;EXACT_ALIAS;1.0;amira;amira;CONFIRMED;HW_HERO_0054;Amira;0
24343;L;5;24343_Screenshot_20260212_003717_Hero_Wars__L5.png;24343_Screenshot_20260212_003717_Hero_Wars__L5.png;HW_HERO_0003;Astaroth;ACCEPTED;0.902155;0.097979;Astaroth;0.9999845320570445;HIGH;HW_HERO_0003;Astaroth;Astaroth;EXACT_ALIAS;1.0;astaroth;astaroth;CONFIRMED;HW_HERO_0003;Astaroth;0
24343;R;1;24343_Screenshot_20260212_003717_Hero_Wars__R1.png;24343_Screenshot_20260212_003717_Hero_Wars__R1.png;HW_HERO_0010;Dante;ACCEPTED;0.941135;0.034899;Dante;0.9999720644580845;HIGH;HW_HERO_0010;Dante;Dante;EXACT_ALIAS;1.0;dante;dante;CONFIRMED;HW_HERO_0010;Dante;0
24343;R;2;24343_Screenshot_20260212_003717_Hero_Wars__R2.png;24343_Screenshot_20260212_003717_Hero_Wars__R2.png;HW_HERO_0018;Iris;ACCEPTED;0.977009;0.070601;Iris;0.9997295141220093;HIGH;HW_HERO_0018;Iris;Iris;EXACT_ALIAS;1.0;iris;iris;CONFIRMED;HW_HERO_0018;Iris;0
24343;R;3;24343_Screenshot_20260212_003717_Hero_Wars__R3.png;24343_Screenshot_20260212_003717_Hero_Wars__R3.png;HW_HERO_0037;Octavia;ACCEPTED;0.978088;0.084035;Octavia;0.999899791885961;HIGH;HW_HERO_0037;Octavia;Octavia;EXACT_ALIAS;1.0;octavia;octavia;CONFIRMED;HW_HERO_0037;Octavia;0
24343;R;4;24343_Screenshot_20260212_003717_Hero_Wars__R4.png;24343_Screenshot_20260212_003717_Hero_Wars__R4.png;HW_HERO_0042;Polaris;ACCEPTED;0.970167;0.094413;Polaris;0.9999818420256217;HIGH;HW_HERO_0042;Polaris;Polaris;EXACT_ALIAS;1.0;polaris;polaris;CONFIRMED;HW_HERO_0042;Polaris;0
24343;R;5;24343_Screenshot_20260212_003717_Hero_Wars__R5.png;24343_Screenshot_20260212_003717_Hero_Wars__R5.png;HW_HERO_0049;Tempus;ACCEPTED;0.967756;0.095893;Tempus;0.9999275342637649;HIGH;HW_HERO_0049;Tempus;Tempus;EXACT_ALIAS;1.0;tempus;tempus;CONFIRMED;HW_HERO_0049;Tempus;0
24509;L;1;24509_Screenshot_20260208-065653__L1.png;24509_Screenshot_20260208-065653__L1.png;HW_HERO_0026;Kayla;ACCEPTED;0.955784;0.065796;Kavla;0.9994678227493263;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
24509;L;2;24509_Screenshot_20260208-065653__L2.png;24509_Screenshot_20260208-065653__L2.png;HW_HERO_0024;Julius;ACCEPTED;0.965067;0.126282;Julius;0.9446941961569011;HIGH;HW_HERO_0024;Julius;Julius;EXACT_ALIAS;1.0;julius;julius;CONFIRMED;HW_HERO_0024;Julius;0
24509;L;3;24509_Screenshot_20260208-065653__L3.png;24509_Screenshot_20260208-065653__L3.png;HW_HERO_0048;Somna;ACCEPTED;0.916642;0.081497;Somna;0.9998648529640108;HIGH;HW_HERO_0048;Somna;Somna;EXACT_ALIAS;1.0;somna;somna;CONFIRMED;HW_HERO_0048;Somna;0
24509;L;4;24509_Screenshot_20260208-065653__L4.png;24509_Screenshot_20260208-065653__L4.png;HW_HERO_0001;Aidan;ACCEPTED;0.969507;0.083776;Aidan;0.9984561124968792;HIGH;HW_HERO_0001;Aidan;Aidan;EXACT_ALIAS;1.0;aidan;aidan;CONFIRMED;HW_HERO_0001;Aidan;0
24509;L;5;24509_Screenshot_20260208-065653__L5.png;24509_Screenshot_20260208-065653__L5.png;HW_HERO_0017;Guus;ACCEPTED;0.957966;0.146573;Guus;0.9998112320899963;HIGH;HW_HERO_0017;Guus;Guus;EXACT_ALIAS;1.0;guus;guus;CONFIRMED;HW_HERO_0017;Guus;0
24509;R;1;24509_Screenshot_20260208-065653__R1.png;24509_Screenshot_20260208-065653__R1.png;HW_HERO_0026;Kayla;ACCEPTED;0.953624;0.057916;Kavla;0.9999109684671378;HIGH;HW_HERO_0026;Kayla;Kayla;VISUAL_ALIAS_ONE_EDIT_OCR;0.8;kavla;kayla;CONFIRMED;HW_HERO_0026;Kayla;0
